Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Tenure_Years,Performance_Level
EMP1531,Heidi,Garcia,35.0,HR-Florida,Active,2020-07-23,106922.49,heidi.garcia@example.com,-8811616201,Excellent,1,HR,Florida,5.95,4
EMP1532,Eva,Smith,35.0,DevOps-California,Inactive,2024-02-21,58113.07,eva.smith@example.com,-8123710671,Average,1,DevOps,California,2.37,2
EMP1533,Alice,Smith,25.0,Admin-Nevada,Pending,2020-12-15,73006.26,alice.smith@example.com,-8728660415,Poor,1,Admin,Nevada,5.55,1
EMP1534,Eva,Williams,25.0,HR-California,Active,2020-08-21,78054.43,eva.williams@example.com,-4485959223,Poor,1,HR,California,5.87,1
EMP1535,Eva,Miller,40.0,DevOps-Florida,Inactive,2023-08-21,112028.67,eva.miller@example.com,-8395894772,Excellent,0,DevOps,Florida,2.87,4
EMP1536,Charlie,Garcia,25.0,Admin-Texas,Inactive,2023-04-24,83787.24,charlie.garcia@example.com,-5228705621,Good,1,Admin,Texas,3.2,3
EMP1537,Heidi,Davis,30.0,Sales-Florida,Inactive,2023-06-06,52017.14,heidi.davis@example.com,-7104331874,Average,1,Sales,Florida,3.08,2
EMP1538,Charlie,Jones,40.0,Finance-Texas,Inactive,2022-06-21,53218.06,charlie.jones@example.com,-1097921582,Average,0,Finance,Texas,4.04,2
EMP1539,Frank,Johnson,25.0,DevOps-Nevada,Pending,2024-04-20,102053.67,frank.johnson@example.com,-5034469458,Average,0,DevOps,Nevada,2.2,2
EMP1540,David,Davis,35.0,Sales-Illinois,Pending,2023-12-05,93276.73,david.davis@example.com,-6488319212,Average,0,Sales,Illinois,2.58,2
EMP1541,David,Johnson,40.0,HR-Nevada,Pending,2023-08-06,76941.36,david.johnson@example.com,-4249128964,Poor,1,HR,Nevada,2.91,1
EMP1542,Alice,Williams,25.0,DevOps-New York,Pending,2024-10-04,82850.23,alice.williams@example.com,-9994973202,Poor,0,DevOps,New York,1.75,1
EMP1543,Charlie,Johnson,25.0,Finance-California,Active,2021-11-08,117910.15,charlie.johnson@example.com,-3192227050,Good,0,Finance,California,4.65,3
EMP1544,David,Smith,30.0,DevOps-Florida,Inactive,2024-07-31,66450.0,david.smith@example.com,-287675480,Average,1,DevOps,Florida,1.92,2
EMP1545,Heidi,Garcia,25.0,Finance-Florida,Inactive,2020-08-31,118646.95,heidi.garcia@example.com,-3866675484,Average,0,Finance,Florida,5.84,2
EMP1546,Alice,Jones,25.0,Finance-Florida,Active,2023-02-15,88436.92,alice.jones@example.com,-8193242686,Excellent,0,Finance,Florida,3.38,4
EMP1547,Eva,Brown,30.0,Sales-New York,Pending,2023-10-07,81934.55,eva.brown@example.com,-7418652056,Poor,0,Sales,New York,2.74,1
EMP1548,Alice,Johnson,30.0,Finance-California,Pending,2024-04-20,93383.06,alice.johnson@example.com,-5639836519,Average,0,Finance,California,2.2,2
EMP1549,Frank,Davis,40.0,Cloud Tech-Texas,Pending,2021-03-30,50153.79,frank.davis@example.com,-3758309450,Good,1,Cloud Tech,Texas,5.26,3
EMP1550,Eva,Smith,30.0,Sales-California,Pending,2020-08-05,53204.47,eva.smith@example.com,-5480940475,Good,0,Sales,California,5.91,3
EMP1551,Charlie,Brown,40.0,Cloud Tech-California,Pending,2021-02-05,63128.04,charlie.brown@example.com,-440907976,Poor,0,Cloud Tech,California,5.41,1
EMP1552,Grace,Jones,30.0,Finance-New York,Pending,2021-11-23,57543.6,grace.jones@example.com,-2781050921,Good,1,Finance,New York,4.61,3
EMP1553,Bob,Brown,40.0,Finance-Nevada,Pending,2022-10-29,59424.52,bob.brown@example.com,-2161070517,Good,0,Finance,Nevada,3.68,3
EMP1554,Alice,Smith,30.0,Finance-Illinois,Inactive,2022-11-07,104675.7,alice.smith@example.com,-4390552957,Poor,1,Finance,Illinois,3.66,1
EMP1555,Charlie,Garcia,30.0,Cloud Tech-Florida,Pending,2023-05-14,92431.25,charlie.garcia@example.com,-660138240,Average,0,Cloud Tech,Florida,3.14,2
EMP1556,Grace,Garcia,40.0,Sales-Nevada,Active,2021-07-14,77850.9,grace.garcia@example.com,-2704938619,Average,1,Sales,Nevada,4.97,2
EMP1557,Eva,Miller,40.0,Admin-New York,Inactive,2023-05-18,99001.0,eva.miller@example.com,-4485157918,Good,1,Admin,New York,3.13,3
EMP1558,Eva,Garcia,30.0,HR-Nevada,Pending,2023-02-07,94280.83,eva.garcia@example.com,-7111212589,Good,1,HR,Nevada,3.4,3
EMP1559,Eva,Miller,35.0,DevOps-New York,Pending,2023-08-24,118262.56,eva.miller@example.com,-2035713431,Average,1,DevOps,New York,2.86,2
EMP1560,Frank,Brown,25.0,HR-Illinois,Inactive,2023-04-08,89944.67,frank.brown@example.com,-4064242955,Poor,0,HR,Illinois,3.24,1
EMP1561,Grace,Williams,30.0,HR-Florida,Active,2022-12-06,57452.93,grace.williams@example.com,-3343244740,Good,1,HR,Florida,3.58,3
EMP1562,Alice,Davis,25.0,Admin-California,Active,2021-08-09,97837.32,alice.davis@example.com,-7595587208,Excellent,0,Admin,California,4.9,4
EMP1563,Alice,Davis,35.0,Admin-Illinois,Active,2022-01-04,106981.84,alice.davis@example.com,-6289365434,Poor,1,Admin,Illinois,4.5,1
EMP1564,David,Brown,30.0,Finance-New York,Pending,2024-05-25,105778.36,david.brown@example.com,-8841834373,Good,1,Finance,New York,2.11,3
EMP1565,Alice,Johnson,40.0,Finance-Florida,Pending,2021-10-02,117608.32,alice.johnson@example.com,-182727954,Good,1,Finance,Florida,4.75,3
EMP1566,Eva,Johnson,30.0,Sales-Florida,Active,2023-07-21,99324.03,eva.johnson@example.com,-9690515025,Excellent,0,Sales,Florida,2.95,4
EMP1567,David,Garcia,30.0,HR-Florida,Active,2023-10-30,55212.83,david.garcia@example.com,-7551254277,Excellent,1,HR,Florida,2.68,4
EMP1568,Bob,Davis,40.0,Cloud Tech-Florida,Inactive,2023-02-13,68496.77,bob.davis@example.com,-2079799666,Average,0,Cloud Tech,Florida,3.39,2
EMP1569,Eva,Davis,25.0,HR-Florida,Pending,2020-11-13,52795.84,eva.davis@example.com,-3459576402,Poor,0,HR,Florida,5.64,1
EMP1570,Alice,Miller,30.0,DevOps-California,Inactive,2024-06-05,90087.39,alice.miller@example.com,-8166496901,Poor,0,DevOps,California,2.08,1
EMP1571,Frank,Williams,30.0,Admin-New York,Pending,2020-05-19,105038.08,frank.williams@example.com,-8249839224,Average,0,Admin,New York,6.12,2
EMP1572,Grace,Smith,25.0,HR-New York,Active,2023-09-20,73231.85,grace.smith@example.com,-142576269,Poor,0,HR,New York,2.79,1
EMP1573,David,Johnson,30.0,Sales-Florida,Pending,2024-08-13,102649.36,david.johnson@example.com,-2324412335,Poor,0,Sales,Florida,1.89,1
EMP1574,Bob,Davis,35.0,Finance-New York,Pending,2023-06-10,114302.51,bob.davis@example.com,-1328507250,Poor,0,Finance,New York,3.07,1
EMP1575,Alice,Miller,35.0,Finance-Texas,Inactive,2021-06-09,87816.61,alice.miller@example.com,-7863767315,Poor,0,Finance,Texas,5.07,1
EMP1576,Frank,Jones,30.0,Sales-Florida,Inactive,2020-03-30,70750.38,frank.jones@example.com,-2526546967,Poor,0,Sales,Florida,6.26,1
EMP1578,Bob,Johnson,30.0,DevOps-Nevada,Active,2024-11-06,97978.36,bob.johnson@example.com,-5580996131,Poor,1,DevOps,Nevada,1.66,1
EMP1579,David,Johnson,30.0,DevOps-Nevada,Inactive,2023-08-17,107172.8,david.johnson@example.com,-7303461561,Excellent,1,DevOps,Nevada,2.88,4
EMP1580,Charlie,Miller,25.0,Finance-Nevada,Inactive,2020-03-18,56126.46,charlie.miller@example.com,-6244670461,Poor,1,Finance,Nevada,6.29,1
EMP1581,Eva,Smith,30.0,Cloud Tech-Illinois,Active,2021-06-13,78534.29,eva.smith@example.com,-2681715159,Average,1,Cloud Tech,Illinois,5.06,2
EMP1583,Bob,Johnson,30.0,Cloud Tech-Nevada,Active,2022-01-02,114963.34,bob.johnson@example.com,-6046419784,Excellent,0,Cloud Tech,Nevada,4.5,4
EMP1584,Eva,Miller,30.0,Cloud Tech-California,Inactive,2022-02-20,77657.93,eva.miller@example.com,-7585126860,Poor,0,Cloud Tech,California,4.37,1
EMP1585,Heidi,Davis,30.0,Sales-New York,Active,2024-03-09,77369.48,heidi.davis@example.com,-2059438975,Average,0,Sales,New York,2.32,2
EMP1586,Eva,Miller,30.0,HR-Nevada,Pending,2023-08-19,76119.14,eva.miller@example.com,-740177508,Good,0,HR,Nevada,2.87,3
EMP1587,Charlie,Williams,25.0,Cloud Tech-Texas,Pending,2023-05-06,77585.72,charlie.williams@example.com,-5465408423,Excellent,0,Cloud Tech,Texas,3.16,4
EMP1588,Bob,Brown,35.0,Admin-Nevada,Pending,2024-01-26,74069.62,bob.brown@example.com,-5607540914,Good,0,Admin,Nevada,2.44,3
EMP1589,Charlie,Jones,30.0,Admin-New York,Pending,2024-09-05,67691.92,charlie.jones@example.com,-863218121,Average,1,Admin,New York,1.83,2
EMP1590,Alice,Smith,30.0,Finance-Nevada,Pending,2020-05-29,70345.69,alice.smith@example.com,-7645793896,Excellent,1,Finance,Nevada,6.1,4
EMP1591,Bob,Garcia,30.0,DevOps-Illinois,Inactive,2021-11-08,74999.69,bob.garcia@example.com,-155029167,Good,1,DevOps,Illinois,4.65,3
EMP1592,David,Jones,25.0,HR-Illinois,Active,2021-01-31,72245.02,david.jones@example.com,-1546602415,Poor,1,HR,Illinois,5.42,1
EMP1593,Eva,Brown,30.0,Admin-Illinois,Pending,2022-01-16,106538.98,eva.brown@example.com,-1394498829,Excellent,0,Admin,Illinois,4.46,4
EMP1594,Charlie,Brown,25.0,HR-New York,Active,2023-12-29,101787.14,charlie.brown@example.com,-5973642479,Good,0,HR,New York,2.51,3
EMP1595,Frank,Brown,30.0,DevOps-Nevada,Inactive,2024-12-02,83596.78,frank.brown@example.com,-9624406305,Average,0,DevOps,Nevada,1.59,2
EMP1596,Eva,Jones,40.0,Sales-Texas,Active,2023-08-15,92463.94,eva.jones@example.com,-2447951329,Average,1,Sales,Texas,2.89,2
EMP1597,Charlie,Davis,30.0,Admin-California,Pending,2024-12-20,93863.32,charlie.davis@example.com,-5319497968,Excellent,0,Admin,California,1.54,4
EMP1598,Alice,Brown,30.0,DevOps-Texas,Pending,2023-03-31,78359.41,alice.brown@example.com,-5867805554,Good,0,DevOps,Texas,3.26,3
EMP1599,Alice,Miller,30.0,HR-Illinois,Pending,2022-08-24,95773.57,alice.miller@example.com,-7277382645,Excellent,0,HR,Illinois,3.86,4
EMP1600,Grace,Jones,30.0,Sales-Nevada,Inactive,2020-10-01,82529.08,grace.jones@example.com,-917851384,Excellent,1,Sales,Nevada,5.75,4
EMP1601,Grace,Garcia,35.0,Sales-Texas,Pending,2021-05-04,109358.73,grace.garcia@example.com,-4457702991,Good,0,Sales,Texas,5.17,3
EMP1602,Charlie,Brown,30.0,Admin-Florida,Active,2021-01-01,89645.01,charlie.brown@example.com,-9596604872,Good,1,Admin,Florida,5.5,3
EMP1603,Charlie,Miller,40.0,HR-Texas,Active,2024-04-08,84134.95,charlie.miller@example.com,-6826911632,Poor,1,HR,Texas,2.24,1
EMP1604,Frank,Davis,30.0,Cloud Tech-Nevada,Active,2022-11-26,113540.83,frank.davis@example.com,-1942268652,Good,1,Cloud Tech,Nevada,3.6,3
EMP1605,Heidi,Williams,40.0,Cloud Tech-Texas,Pending,2021-10-25,57225.75,heidi.williams@example.com,-6945515887,Average,1,Cloud Tech,Texas,4.69,2
EMP1606,Eva,Davis,35.0,Sales-Illinois,Pending,2020-12-22,76366.17,eva.davis@example.com,-6367747225,Excellent,0,Sales,Illinois,5.53,4
EMP1607,Bob,Garcia,30.0,HR-Florida,Active,2022-11-23,78408.95,bob.garcia@example.com,-4085721695,Excellent,1,HR,Florida,3.61,4
EMP1608,Frank,Brown,40.0,Finance-Illinois,Active,2022-10-24,111742.4,frank.brown@example.com,-6630932997,Average,1,Finance,Illinois,3.69,2
EMP1609,David,Garcia,25.0,Sales-Nevada,Inactive,2021-03-09,60516.83,david.garcia@example.com,-1996059328,Good,0,Sales,Nevada,5.32,3
EMP1610,Bob,Jones,30.0,Finance-California,Pending,2020-08-20,83706.17,bob.jones@example.com,-7150968831,Average,0,Finance,California,5.87,2
EMP1611,David,Johnson,30.0,Admin-Nevada,Inactive,2020-02-15,67056.92,david.johnson@example.com,-7532735240,Average,1,Admin,Nevada,6.38,2
EMP1612,Charlie,Brown,30.0,DevOps-Illinois,Active,2024-12-29,90058.85,charlie.brown@example.com,-397739731,Poor,0,DevOps,Illinois,1.51,1
EMP1613,Eva,Johnson,30.0,Sales-Florida,Pending,2023-02-28,94633.59,eva.johnson@example.com,-7819523709,Average,1,Sales,Florida,3.35,2
EMP1614,Eva,Miller,25.0,Admin-Florida,Pending,2022-08-23,110711.17,eva.miller@example.com,-687616480,Excellent,1,Admin,Florida,3.86,4
EMP1615,Grace,Williams,30.0,Admin-Illinois,Active,2023-06-30,96175.41,grace.williams@example.com,-9807704604,Average,1,Admin,Illinois,3.01,2
EMP1616,Frank,Smith,40.0,Sales-Illinois,Active,2021-04-15,76474.79,frank.smith@example.com,-6876112490,Excellent,1,Sales,Illinois,5.22,4
EMP1617,Alice,Garcia,30.0,Sales-Illinois,Pending,2022-05-09,107855.99,alice.garcia@example.com,-2565237340,Excellent,0,Sales,Illinois,4.15,4
EMP1618,Charlie,Davis,40.0,Sales-Illinois,Active,2024-12-02,104870.78,charlie.davis@example.com,-5177345474,Excellent,1,Sales,Illinois,1.59,4
EMP1620,Grace,Brown,30.0,Finance-California,Active,2023-11-29,87087.16,grace.brown@example.com,-359544293,Poor,0,Finance,California,2.6,1
EMP1621,Heidi,Johnson,40.0,HR-Illinois,Pending,2024-04-08,108603.34,heidi.johnson@example.com,-7742229463,Excellent,0,HR,Illinois,2.24,4
EMP1622,Grace,Davis,30.0,HR-Florida,Active,2024-10-25,55867.23,grace.davis@example.com,-3039429044,Excellent,0,HR,Florida,1.69,4
EMP1623,Grace,Johnson,35.0,Admin-Texas,Pending,2024-03-02,105259.57,grace.johnson@example.com,-8867925297,Good,1,Admin,Texas,2.34,3
EMP1624,Bob,Jones,30.0,Cloud Tech-Florida,Pending,2021-02-24,98143.67,bob.jones@example.com,-5856728726,Excellent,0,Cloud Tech,Florida,5.36,4
EMP1625,Frank,Johnson,25.0,Admin-Florida,Pending,2023-04-13,67754.29,frank.johnson@example.com,-6015343323,Average,1,Admin,Florida,3.23,2
EMP1626,Grace,Jones,30.0,HR-Illinois,Inactive,2023-10-25,77821.79,grace.jones@example.com,-9135779082,Average,0,HR,Illinois,2.69,2
EMP1627,Heidi,Miller,30.0,HR-Illinois,Pending,2022-09-17,67764.44,heidi.miller@example.com,-3506158147,Poor,0,HR,Illinois,3.79,1
EMP1628,Frank,Davis,40.0,DevOps-New York,Pending,2020-08-31,102346.99,frank.davis@example.com,-8810798333,Excellent,1,DevOps,New York,5.84,4
EMP1629,Charlie,Davis,25.0,Admin-Illinois,Inactive,2024-05-28,73690.65,charlie.davis@example.com,-2337209483,Good,1,Admin,Illinois,2.1,3
EMP1630,Alice,Smith,30.0,Finance-Nevada,Active,2024-07-05,56376.2,alice.smith@example.com,-1312840332,Average,1,Finance,Nevada,2.0,2
EMP1631,Grace,Brown,25.0,Cloud Tech-California,Active,2022-01-29,55602.78,grace.brown@example.com,-9977180512,Good,0,Cloud Tech,California,4.43,3
EMP1632,Grace,Jones,40.0,Sales-Nevada,Pending,2021-08-09,99812.41,grace.jones@example.com,-7171731892,Good,0,Sales,Nevada,4.9,3
EMP1633,Charlie,Smith,40.0,Finance-Texas,Active,2024-10-07,95981.9,charlie.smith@example.com,-9749096172,Average,1,Finance,Texas,1.74,2
EMP1634,Eva,Johnson,30.0,Cloud Tech-Illinois,Pending,2022-11-22,98891.48,eva.johnson@example.com,-9970469471,Good,1,Cloud Tech,Illinois,3.61,3
EMP1635,Alice,Johnson,35.0,Admin-Nevada,Active,2020-11-18,56079.0,alice.johnson@example.com,-5878444834,Average,1,Admin,Nevada,5.62,2
EMP1637,Bob,Davis,25.0,Sales-California,Pending,2024-08-26,89137.97,bob.davis@example.com,-8772216416,Average,0,Sales,California,1.85,2
EMP1638,Frank,Johnson,35.0,Admin-Illinois,Active,2022-07-20,115079.97,frank.johnson@example.com,-5823133483,Excellent,1,Admin,Illinois,3.96,4
EMP1639,Eva,Garcia,30.0,Finance-Illinois,Active,2023-02-18,55067.02,eva.garcia@example.com,-5871493924,Poor,1,Finance,Illinois,3.37,1
EMP1640,Bob,Miller,30.0,HR-Illinois,Pending,2021-05-27,98593.43,bob.miller@example.com,-2362292586,Average,1,HR,Illinois,5.1,2
EMP1641,Heidi,Miller,30.0,HR-Florida,Pending,2022-08-01,112756.67,heidi.miller@example.com,-9643474523,Average,1,HR,Florida,3.92,2
EMP1642,Heidi,Garcia,25.0,HR-Texas,Inactive,2023-07-21,105205.92,heidi.garcia@example.com,-5557469659,Poor,0,HR,Texas,2.95,1
EMP1643,David,Smith,35.0,Finance-California,Pending,2023-01-02,50680.62,david.smith@example.com,-6065274032,Average,1,Finance,California,3.5,2
EMP1644,David,Garcia,35.0,Cloud Tech-Florida,Pending,2024-03-13,107475.23,david.garcia@example.com,-4450566587,Average,0,Cloud Tech,Florida,2.31,2
EMP1645,Charlie,Jones,40.0,HR-California,Active,2023-03-20,68835.3,charlie.jones@example.com,-3398741131,Good,1,HR,California,3.29,3
EMP1646,David,Jones,40.0,DevOps-New York,Active,2024-02-15,66943.96,david.jones@example.com,-5797067348,Poor,1,DevOps,New York,2.38,1
EMP1647,David,Smith,30.0,Admin-Illinois,Inactive,2020-11-15,104525.69,david.smith@example.com,-9601054856,Excellent,0,Admin,Illinois,5.63,4
EMP1648,Bob,Garcia,40.0,Sales-Texas,Pending,2020-03-27,109360.74,bob.garcia@example.com,-4172156228,Average,1,Sales,Texas,6.27,2
EMP1649,Frank,Jones,40.0,Sales-California,Inactive,2021-01-09,118907.63,frank.jones@example.com,-4938173597,Poor,0,Sales,California,5.48,1
EMP1650,Eva,Davis,40.0,Admin-Illinois,Active,2020-04-20,86801.48,eva.davis@example.com,-4884021556,Good,0,Admin,Illinois,6.2,3
EMP1651,Alice,Garcia,30.0,HR-Florida,Pending,2024-05-08,62236.03,alice.garcia@example.com,-3257375533,Excellent,1,HR,Florida,2.15,4
EMP1652,Heidi,Davis,35.0,DevOps-Texas,Active,2023-10-12,64752.67,heidi.davis@example.com,-4902166669,Poor,0,DevOps,Texas,2.73,1
EMP1653,Frank,Jones,35.0,Sales-California,Active,2023-01-28,68399.43,frank.jones@example.com,-8085096084,Excellent,0,Sales,California,3.43,4
EMP1654,Frank,Miller,35.0,Admin-Florida,Inactive,2021-03-07,79336.51,frank.miller@example.com,-8749511917,Excellent,0,Admin,Florida,5.33,4
EMP1655,Frank,Jones,40.0,HR-Florida,Active,2023-03-16,59179.74,frank.jones@example.com,-1828197930,Excellent,0,HR,Florida,3.3,4
EMP1656,David,Davis,25.0,DevOps-California,Active,2023-02-11,80255.31,david.davis@example.com,-6477251294,Average,0,DevOps,California,3.39,2
EMP1657,Charlie,Williams,30.0,Finance-Texas,Active,2022-05-13,84971.85,charlie.williams@example.com,-7860694095,Average,0,Finance,Texas,4.14,2
EMP1658,Frank,Brown,40.0,HR-California,Pending,2024-10-24,89748.42,frank.brown@example.com,-35624394,Good,0,HR,California,1.69,3
EMP1659,Charlie,Johnson,25.0,Admin-California,Inactive,2024-09-14,94090.35,charlie.johnson@example.com,-8739592322,Good,0,Admin,California,1.8,3
EMP1660,Frank,Garcia,35.0,HR-California,Pending,2023-02-15,115229.12,frank.garcia@example.com,-4210890284,Poor,1,HR,California,3.38,1
EMP1661,Alice,Williams,40.0,Cloud Tech-California,Pending,2023-05-25,63927.07,alice.williams@example.com,-1553334263,Good,1,Cloud Tech,California,3.11,3
EMP1662,Charlie,Jones,35.0,HR-California,Pending,2022-11-11,84124.56,charlie.jones@example.com,-3350271606,Excellent,0,HR,California,3.64,4
EMP1663,Bob,Miller,40.0,Sales-California,Inactive,2023-07-17,116961.61,bob.miller@example.com,-3607763368,Excellent,1,Sales,California,2.97,4
EMP1664,Frank,Smith,40.0,DevOps-Illinois,Pending,2022-04-08,109423.05,frank.smith@example.com,-1128981230,Average,0,DevOps,Illinois,4.24,2
EMP1665,Charlie,Jones,35.0,Admin-California,Inactive,2023-08-30,70394.94,charlie.jones@example.com,-7955633184,Excellent,0,Admin,California,2.84,4
EMP1666,Grace,Miller,35.0,Finance-California,Pending,2023-04-17,86465.5,grace.miller@example.com,-7481700665,Poor,1,Finance,California,3.21,1
EMP1667,Charlie,Brown,30.0,Cloud Tech-New York,Pending,2021-04-25,96341.58,charlie.brown@example.com,-1554164315,Excellent,0,Cloud Tech,New York,5.19,4
EMP1668,Bob,Jones,30.0,Admin-Florida,Active,2020-07-14,54465.47,bob.jones@example.com,-7045023289,Excellent,0,Admin,Florida,5.97,4
EMP1669,Alice,Davis,25.0,Finance-Illinois,Active,2020-07-31,68371.66,alice.davis@example.com,-2822700933,Poor,0,Finance,Illinois,5.92,1
EMP1670,Grace,Smith,35.0,Admin-New York,Pending,2021-08-04,81021.23,grace.smith@example.com,-5962622821,Good,0,Admin,New York,4.91,3
EMP1671,Charlie,Miller,25.0,Cloud Tech-Nevada,Inactive,2024-10-28,114069.07,charlie.miller@example.com,-5120734653,Good,1,Cloud Tech,Nevada,1.68,3
EMP1672,Heidi,Miller,30.0,HR-Illinois,Inactive,2020-10-03,117867.96,heidi.miller@example.com,-9500507025,Poor,0,HR,Illinois,5.75,1
EMP1673,Charlie,Miller,30.0,Sales-Florida,Pending,2024-03-13,94509.58,charlie.miller@example.com,-869822104,Average,0,Sales,Florida,2.31,2
EMP1674,Eva,Brown,35.0,Finance-Illinois,Active,2024-07-06,56268.78,eva.brown@example.com,-3161177686,Excellent,0,Finance,Illinois,1.99,4
EMP1675,Grace,Jones,35.0,Admin-California,Active,2020-01-01,86632.14,grace.jones@example.com,-2904774257,Poor,1,Admin,California,6.51,1
EMP1676,Charlie,Brown,35.0,HR-Florida,Pending,2020-01-18,98143.9,charlie.brown@example.com,-5917793237,Excellent,0,HR,Florida,6.46,4
EMP1678,Frank,Johnson,30.0,Finance-Illinois,Inactive,2022-03-19,67492.73,frank.johnson@example.com,-3424579888,Excellent,1,Finance,Illinois,4.29,4
EMP1679,Grace,Johnson,40.0,Admin-California,Active,2022-05-14,93772.61,grace.johnson@example.com,-4256529059,Poor,0,Admin,California,4.14,1
EMP1680,Eva,Garcia,35.0,DevOps-Nevada,Pending,2024-07-14,68817.54,eva.garcia@example.com,-3202032649,Excellent,0,DevOps,Nevada,1.97,4
EMP1681,Bob,Jones,30.0,Admin-California,Active,2023-07-28,81874.01,bob.jones@example.com,-9775396736,Good,1,Admin,California,2.93,3
EMP1682,Heidi,Davis,30.0,HR-Texas,Active,2020-04-11,117880.14,heidi.davis@example.com,-9487148551,Average,0,HR,Texas,6.23,2
EMP1683,Bob,Brown,35.0,HR-New York,Pending,2022-06-16,100897.49,bob.brown@example.com,-4578715840,Average,1,HR,New York,4.05,2
EMP1684,Charlie,Smith,25.0,Finance-New York,Inactive,2022-05-10,71810.37,charlie.smith@example.com,-5608213710,Average,1,Finance,New York,4.15,2
EMP1685,Frank,Miller,40.0,DevOps-Texas,Inactive,2020-06-13,109048.24,frank.miller@example.com,-8425476817,Poor,0,DevOps,Texas,6.06,1
EMP1686,Alice,Miller,35.0,Finance-Texas,Pending,2022-08-20,62712.26,alice.miller@example.com,-2683230357,Average,0,Finance,Texas,3.87,2
EMP1687,Eva,Jones,40.0,Cloud Tech-Texas,Pending,2021-05-24,76935.85,eva.jones@example.com,-9298808582,Good,1,Cloud Tech,Texas,5.11,3
EMP1688,David,Davis,25.0,Admin-Florida,Pending,2024-04-27,56577.22,david.davis@example.com,-8252129327,Poor,1,Admin,Florida,2.18,1
EMP1689,David,Johnson,40.0,Finance-Nevada,Inactive,2021-10-23,61102.8,david.johnson@example.com,-9634064685,Good,1,Finance,Nevada,4.7,3
EMP1690,Bob,Johnson,35.0,Finance-Nevada,Inactive,2021-02-10,75229.87,bob.johnson@example.com,-7752401483,Excellent,1,Finance,Nevada,5.39,4
EMP1691,David,Miller,25.0,Admin-Nevada,Inactive,2021-10-26,51054.74,david.miller@example.com,-3991062271,Excellent,0,Admin,Nevada,4.69,4
EMP1692,Bob,Jones,40.0,Admin-Texas,Active,2023-04-05,104843.27,bob.jones@example.com,-3626693350,Excellent,0,Admin,Texas,3.25,4
EMP1693,Charlie,Brown,35.0,Cloud Tech-New York,Active,2022-10-20,56398.11,charlie.brown@example.com,-3426192371,Excellent,0,Cloud Tech,New York,3.7,4
EMP1694,Alice,Johnson,25.0,HR-Nevada,Active,2023-12-07,87544.73,alice.johnson@example.com,-4501848196,Good,0,HR,Nevada,2.57,3
EMP1695,Heidi,Brown,30.0,HR-Illinois,Pending,2024-03-29,74312.24,heidi.brown@example.com,-3741897214,Poor,0,HR,Illinois,2.26,1
EMP1696,David,Davis,25.0,DevOps-Florida,Inactive,2024-01-23,59431.25,david.davis@example.com,-4064176926,Poor,1,DevOps,Florida,2.44,1
EMP1697,Heidi,Johnson,40.0,Sales-California,Pending,2023-11-28,84306.44,heidi.johnson@example.com,-4381199536,Average,0,Sales,California,2.6,2
EMP1698,Frank,Johnson,35.0,DevOps-Florida,Inactive,2024-11-11,108194.47,frank.johnson@example.com,-6601444855,Good,0,DevOps,Florida,1.64,3
EMP1699,Charlie,Williams,25.0,Sales-New York,Inactive,2021-08-28,107359.3,charlie.williams@example.com,-4510173972,Excellent,0,Sales,New York,4.85,4
EMP1701,Frank,Garcia,30.0,Admin-California,Pending,2020-05-09,96080.26,frank.garcia@example.com,-8609191910,Average,0,Admin,California,6.15,2
EMP1702,Grace,Smith,30.0,Sales-Nevada,Inactive,2024-04-17,88602.75,grace.smith@example.com,-3599660576,Average,1,Sales,Nevada,2.21,2
EMP1703,Frank,Garcia,40.0,DevOps-California,Active,2020-07-16,86624.04,frank.garcia@example.com,-9806603919,Good,1,DevOps,California,5.97,3
EMP1704,Charlie,Jones,30.0,Cloud Tech-New York,Active,2022-09-21,63413.16,charlie.jones@example.com,-5146074554,Good,1,Cloud Tech,New York,3.78,3
EMP1705,Grace,Jones,40.0,Sales-Illinois,Pending,2023-04-23,67915.7,grace.jones@example.com,-3470574237,Good,0,Sales,Illinois,3.2,3
EMP1706,Bob,Brown,25.0,Admin-Nevada,Inactive,2024-12-27,108245.44,bob.brown@example.com,-8565271558,Poor,1,Admin,Nevada,1.52,1
EMP1707,Alice,Garcia,35.0,Sales-Nevada,Inactive,2024-08-10,75834.81,alice.garcia@example.com,-8354116596,Excellent,1,Sales,Nevada,1.9,4
EMP1708,Eva,Garcia,30.0,Cloud Tech-Nevada,Active,2024-09-04,71273.32,eva.garcia@example.com,-2634755751,Good,0,Cloud Tech,Nevada,1.83,3
EMP1709,Bob,Garcia,25.0,DevOps-New York,Pending,2022-02-28,63262.23,bob.garcia@example.com,-2501394883,Good,0,DevOps,New York,4.34,3
EMP1710,David,Davis,30.0,DevOps-New York,Pending,2024-03-14,89069.91,david.davis@example.com,-8826913118,Good,0,DevOps,New York,2.31,3
EMP1711,Frank,Johnson,40.0,DevOps-Nevada,Inactive,2024-12-13,57287.17,frank.johnson@example.com,-6425856260,Average,1,DevOps,Nevada,1.56,2
EMP1712,Grace,Smith,30.0,HR-Nevada,Active,2022-12-29,119890.35,grace.smith@example.com,-4991537037,Average,1,HR,Nevada,3.51,2
